ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes
influence sets based on reverse nearest neighbor queries,"flip korn , s. muthukrishnan",international conference on management of data,2000,influence sets based on reverse nearest neighbor queries,"nick roussopoulos , stephen kelley , fr &#233; d &#233; ric vincent",sigmod conference,2000,"('authors',)"
influence sets based on reverse nearest neighbor queries,"flip korn , s. muthukrishnan",international conference on management of data,2000,influence sets based on reverse nearest neighbor queries,"s. muthukrishnan , flip korn",international conference on management of data,2000,"('venue',)"
influence sets based on reverse nearest neighbor queries,"flip korn , s. muthukrishnan",international conference on management of data,2000,influence sets based on reverse nearest neighbor queries,"s. muthukrishnan , flip korn",sigmod conference,1995,"('year',)"
dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,approximate query processing using wavelets,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,"('title',)"
dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2001,"('year',)"
dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,join synopses for approximate query answering,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,"('title',)"
dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,1999,"('year',)"
dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,approximate query processing : taming the terabytes,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,"('title',)"
dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2001,"('year',)"
dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,icicles : self-tuning samples for approximate query answering,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,"('title',)"
dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2000,"('year',)"
dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,congressional samples for approximate answering of group-by queries,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,"('title',)"
dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2000,"('year',)"
dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,approximate query processing using wavelets,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,"('title',)"
dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2000,"('year',)"
dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,approximate query processing : taming the terabytes,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,"('title',)"
dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2001,"('year',)"
dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,join synopses for approximate query answering,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,"('title',)"
dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",international conference on management of data,2003,"('venue',)"
dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,1999,"('year',)"
"using taxonomy , discriminants , and signatures for navigating in text databases","soumen chakrabarti , byron dom , rakesh agrawal , prabhakar raghavan",very large data bases,1997,"scalable feature selection , classification and signature generation for organizing large text databases into hierarchical topic taxonomies","byron dom , rakesh agrawal , prabhakar raghavan , soumen chakrabarti",vldb,1997,"('title',)"
"using taxonomy , discriminants , and signatures for navigating in text databases","soumen chakrabarti , byron dom , rakesh agrawal , prabhakar raghavan",very large data bases,1997,"using taxonomy , discriminants , and signatures for navigating in text databases","byron dom , rakesh agrawal , prabhakar raghavan , soumen chakrabarti",vldb,1998,"('year',)"
an active functionality service for e-business applications,"mariano cilia , alejandro p. buchmann",sigmod record,2002,an active functionality service for e-business applications,"m. cilia , a. p. buchmann",acm sigmod record,1998,"('year',)"
a performance study of workfile disk management for concurrent mergesorts in a multiprocessor database system,"kun-lung wu , philip s. yu , james z. teng , jen-yao chung",vldb,1995,an empirical performance study of the ingres search accelerator for a large property management database system,"kun-lung wu , philip s. yu , jen-yao chung , james z. teng",very large data bases,1995,"('title',)"
a performance study of workfile disk management for concurrent mergesorts in a multiprocessor database system,"kun-lung wu , philip s. yu , james z. teng , jen-yao chung",vldb,1995,a performance study of workfile disk management for concurrent mergesorts in a multiprocessor database system,"john g. hughes , david a. bell , sarabjot s. anand",very large data bases,1995,"('authors',)"
a performance study of workfile disk management for concurrent mergesorts in a multiprocessor database system,"kun-lung wu , philip s. yu , james z. teng , jen-yao chung",vldb,1995,a performance study of workfile disk management for concurrent mergesorts in a multiprocessor database system,"kun-lung wu , philip s. yu , jen-yao chung , james z. teng",very large data bases,1994,"('year',)"
