ltable_authors,ltable_booktitle,ltable_date,ltable_editor,ltable_address,ltable_institution,ltable_journal,ltable_month,ltable_note,ltable_pages,ltable_publisher,ltable_tech,ltable_title,ltable_category,ltable_volume,ltable_year,rtable_authors,rtable_booktitle,rtable_date,rtable_editor,rtable_address,rtable_institution,rtable_journal,rtable_month,rtable_note,rtable_pages,rtable_publisher,rtable_tech,rtable_title,rtable_category,rtable_volume,rtable_year,alteredAttributes,originalRightId
Scott E. Fahlman.,,1988.,,,"Carnegie Mellon University, School of Computer Science,",,,120 Bibliography,,,"Technical Report CMU-CS-88-162,",Faster learning variations on back-propagation: An empirical study.,,,,"S. E. Fahlman,",,(1988).,,,Carnegie-Mellon Computer Science Rpt.,,,,,,CMU-CS-88-162,A planning system for robot construction tasks.,,,,"('title',)",1@182
"S. E. Fahlman,",,(1988).,,,Carnegie-Mellon Computer Science Rpt.,,,,,,CMU-CS-88-162,"An Empirical Study of Learning Speed in Back-propagation Networks,",,,,Scott E. Fahlman.,,1988.,,,"Carnegie Mellon University, School of Computer Science,",,,120 Bibliography,,,"Technical Report CMU-CS-88-162,",NETL: A System for Representing and Using Real-World Knowledge.,,,,"('title',)",0@121
"Fahlman, S. E.",,(1988).,,"Pittsburgh, PA.","Computer Science Department, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in backpropagation networks.,,,,"S. E. Fahlman,",,(1988).,,,Carnegie-Mellon Computer Science Rpt.,,,,,,CMU-CS-88-162,Instance-based learning algorithms.,,,,"('title',)",1@182
"Fahlman, S. E.",,(1988).,,"Pittsburgh, PA.","Computer Science Department, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in backpropagation networks.,,,,"S. E. Fahlman,",,(1988).,,,Carnegie-Mellon Computer Science Rpt.,,,,,,CMU-CS-88-162,A planning system for robot construction tasks.,,,,"('title',)",1@182
"S. E. Fahlman,",,(1988).,,,Carnegie-Mellon Computer Science Rpt.,,,,,,CMU-CS-88-162,"An Empirical Study of Learning Speed in Back-propagation Networks,",,,,"Fahlman, S. E.",,(1988).,,"Pittsburgh, PA.","Computer Science Department, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",Perceptron trees: A case study in hybrid concept representation.,,,,"('title',)",0@152
D. Kibler & P. Langley.,Proc. 3rd Working Session On Learning (1989),,,,,,,,,,,Machine Learning As An Experimental Science.,,,,"Callan, J. and Utgoff, P.",,,"editor,In Sleeman, D.,","Glasgow, UK.",,,October,,"pages 81-92,","Turing Institute, Pitman.",,Machine Learning as an Experimental Science.,,,1988.,"('authors',)",1@1019
D. Kibler & P. Langley.,Proc. 3rd Working Session On Learning (1989),,,,,,,,,,,Machine Learning As An Experimental Science.,,,,"Kibler, D. and Langley, P.,",,,"editor,In Sleeman, D.,","Glasgow, UK.",,,October,,"pages 81-92,","Turing Institute, Pitman.",,A Transformational Approach to Constructive Induction.,,,1988.,"('title',)",1@1019
"Kibler, D., & Langley, P.",Proceedings of the Third European Working Session on Learning,,,Glasgow:  Pittman.,,,,,(pp. 81-92).,,,Machine learning as an experimental science.,,,(1988).,"Callan, J. and Utgoff, P.",,,"editor,In Sleeman, D.,","Glasgow, UK.",,,October,,"pages 81-92,","Turing Institute, Pitman.",,Machine Learning as an Experimental Science.,,,1988.,"('authors',)",1@1019
"Kibler, D., & Langley, P.",Proceedings of the Third European Working Session on Learning,,,Glasgow:  Pittman.,,,,,(pp. 81-92).,,,Machine learning as an experimental science.,,,(1988).,"Kibler, D. and Langley, P.,",,,"editor,In Sleeman, D.,","Glasgow, UK.",,,October,,"pages 81-92,","Turing Institute, Pitman.",,A Transformational Approach to Constructive Induction.,,,1988.,"('title',)",1@1019
"Kibler, D. and Langley, P.,",,,"editor,In Sleeman, D.,","Glasgow, UK.",,,October,,"pages 81-92,","Turing Institute, Pitman.",,Machine Learning as an Experimental Science.,,,1988.,"Kibler, D., & Langley, P.",Proceedings of the Third European Working Session on Learning,,,Glasgow:  Pittman.,,,,,(pp. 81-92).,,,Fast perceptual learning in visual hyperacuity.,,,(1988).,"('title',)",0@766
"Clouse, J. A., & Utgoff, P. E.",Proceedings of the Ninth International Conference,,,"San Mateo, CA:",,Machine Learning:,,,(pp. 92-101).,Morgan Kaufmann.,,A teaching method for reinforcement learning.,,,(1992).,"Clouse, J., & Utgoff, P.","In Proceedings of the Ninth International Conference on Machine Learning,",,,"Aberdeen, Scotland.",,,,,pp. 92-101,,,Instance-Based Learning Algorithms.,,,(1992).,"('title',)",1@1264
"Clouse, J. A., & Utgoff, P. E.",Proceedings of the Ninth International Conference,,,"San Mateo, CA:",,Machine Learning:,,,(pp. 92-101).,Morgan Kaufmann.,,A teaching method for reinforcement learning.,,,(1992).,"Clouse, J., & Utgoff, P.","In Proceedings of the Ninth International Conference on Machine Learning,",,,"Aberdeen, Scotland.",,,,,pp. 92-101,,,"NETL, A System For Representing And Using Real-World Knowledge.",,,(1992).,"('title',)",1@1264
"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,"Utgoff, P.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6(1),",(1991).,"('authors',)",0@633
"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,Machine Learning,,,37-66.,,,Incremental induction of decision trees.,,"6(1),",(1991).,"('title',)",0@633
"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,Machine Learning,,,37-66.,,,A teaching method for reinforcement learning.,,"6(1),",(1991).,"('title',)",0@633
"AHA, D.W., KIBLER, D. and ALBERT, M.K.",,,,,,"Machine Learning,",,,pp. 37-66.,,,"Instance-based learning algorithms,",,"Vol. 6,","1991,","D.W. Aha, D. Kibler, and M.K. Albert,",,,,,,"Machine Learning,",,,"37-66,",,,The utility of background knowledge in inductive learning.,,"6,",1991.,"('title',)",1@1002
"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6(1),1991.,"D.W. Aha, D. Kibler, and M.K. Albert,",,,,,,"Machine Learning,",,,"37-66,",,,The utility of background knowledge in inductive learning.,,"6,",1991.,"('title',)",1@1002
"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,"D.W. Aha, D. Kibler, and M.K. Albert,",,,,,,"Machine Learning,",,,"37-66,",,,The utility of background knowledge in inductive learning.,,"6,",1991.,"('title',)",1@1002
"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,"D.W. Aha, D. Kibler, and M.K. Albert,",,,,,,"Machine Learning,",,,"37-66,",,,The utility of background knowledge in inductive learning.,,"6,",1991.,"('title',)",1@1002
"D.W. Aha, D. Kibler, and M.K. Albert,",,,,,,"Machine Learning,",,,"37-66,",,,"Instance-based learning algorithms,",,"6,",1991.,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Linear ma-chine decision trees.,,6(1),1991.,"('title',)",0@955
"D.W. Aha, D. Kibler, and M.K. Albert,",,,,,,"Machine Learning,",,,"37-66,",,,"Instance-based learning algorithms,",,"6,",1991.,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,The monk's problems: A performance comparison of different learning algorithms.,,6(1),1991.,"('title',)",0@955
"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,"D.W. Aha, D. Kibler, and M.K. Albert,",,,,,,"Machine Learning,",,,"37-66,",,,The utility of background knowledge in inductive learning.,,"6,",1991.,"('title',)",1@1002
"D.W. Aha, D. Kibler, and M.K. Albert,",,,,,,"Machine Learning,",,,"37-66,",,,"Instance-based learning algorithms,",,"6,",1991.,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Automatic feature Generation for Problem Solving Systems.,,6(1),1991.,"('title',)",0@890
"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6,",1991.,"D. Aha, D. Kibler, and M. Albert,",,,,,,"Machine Learning,",,,"pp. 37-66,",,,"Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics, Machine Learning: An Artificial Intelligence Approach,",,"vol. 6,",1991.,"('title',)",0@672
"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6(1),",1991.,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Learning by experimentation: Acquiring and refining problem-solving heuristics.,,"6,",(1991).,"('title',)",0@617
"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6(1),",1991.,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,The utility of knowledge in inductive learning.,,"6,",(1991).,"('title',)",0@617
"Fahlman, Scott E., and Lebiere,",,1991.,,"Pittsburgh, PA,","Carnegie Mellon University, Computer Science Department,",,,,,,"Technical Report CMU-CS-90-100,","Christi an, The Cascade--Correlation Learning Architecture,",,,,"Utgoff, P. E.",,(1990).,,Pittsburgh.,"Carnegie Mellon University,",,,,,,"Technical Report CMU CS-90-100,",The cascade-correlation learning architecture.,,,,"('authors',)",0@206
"Fahlman, Scott E., and Lebiere,",,1991.,,"Pittsburgh, PA,","Carnegie Mellon University, Computer Science Department,",,,,,,"Technical Report CMU-CS-90-100,","Christi an, The Cascade--Correlation Learning Architecture,",,,,"Fahlman, S., and Lebiere, C.",,(1990).,,Pittsburgh.,"Carnegie Mellon University,",,,,,,,The cascade-correlation learning architecture.,,,,"('tech',)",0@206
"Fahlman, Scott E., and Lebiere,",,1991.,,"Pittsburgh, PA,","Carnegie Mellon University, Computer Science Department,",,,,,,"Technical Report CMU-CS-90-100,","Christi an, The Cascade--Correlation Learning Architecture,",,,,"Fahlman, S., and Lebiere, C.",,(1990).,,Pittsburgh.,"Carnegie Mellon University,",,,,,,"Technical Report CMU CS-90-100,",Shift of bias for inductive concept learning.,,,,"('title',)",0@206
"Aha, D. W., Kibler, D., Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,"Instance-Based Learning Methods,",,"6,",(1991),"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,"Kibler The utility of knowledge in inductive learning Machine Learning,",,6(1),1991.,"('title',)",1@971
"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,"Aha, D. W., Kibler, D., Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,The utility of knowledge in inductive learning.,,"6,",(1991),"('title',)",0@666
"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,Ron Rymon.,,,,,,"Machine Learning,",,,37-66.,,,"Instance-Based Learning Methods,",,"6,",(1991),"('authors',)",0@666
"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,"Aha, D. W., Kibler, D., Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,An SE-tree based characterization of the induction problem.,,"6,",(1991),"('title',)",0@666
"Aha, D. W., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"7,",(1991).,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,"Kibler The utility of knowledge in inductive learning Machine Learning,",,6(1),1991.,"('title',)",1@971
"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S Dzroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Re-ich H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-197,",The monk's problems a performance comparison of different learning algorihms.,,,,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang,",,1991.,,,"Carnegie Mellon University,",,,,,,"Tech. Report: CMU-CD-91-197,",The Cascade-Correlation Learning Architechture.,,,,"('title',)",1@515
"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang,",,1991.,,,"Carnegie Mellon University,",,,,,,"Tech. Report: CMU-CD-91-197,",The MONK's problems a performance comparison of different learning algorithms.,,,,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S Dzroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Re-ich H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-197,",Goal-directed Classification Using Linear Machine Decision Trees.,,,,"('title',)",0@492
"Brodley, C.E. and Utgoff P.E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate Decision Trees,",,"19,","(1995),",Carla E. Brodley and Paul E. Utgoff.,,,,,,"Machine Learning,",,,"45-77,",,,An incremental method for finding multivariate splits for decision trees.,,19,1995.,"('title',)",1@1199
"Fahlman, S.","Proc. of the 1988 Connectionist Models Summer School,",1988,,,,,,,,"Morgan Kaufmann,",,Faster-Learning Variations on Back-Propagation: An Empirical Study. In:,,,,S. Fahlman.,"Proceedings of the 1988 Connectionist Models Summer School,",1988.,"In D. Touretzky, G. Hinton, and T. Sejnowsky, editors,",,,,,,pages 38-51.,"Morgan-Kauffman,",,Using Decision Trees to Improve Case-Based Learning.,,,,"('title',)",1@136
"Fahlman, S.","Proc. of the 1988 Connectionist Models Summer School,",1988,,,,,,,,"Morgan Kaufmann,",,Faster-Learning Variations on Back-Propagation: An Empirical Study. In:,,,,S. Fahlman.,"Proceedings of the 1988 Connectionist Models Summer School,",1988.,"In D. Touretzky, G. Hinton, and T. Sejnowsky, editors,",,,,,,pages 38-51.,"Morgan-Kauffman,",,The utility of knowledge in inductive learning.,,,,"('title',)",1@136
"D. Aha, D. Kibler, and M. Albert,",,,,,,"Machine Learning,",,,"pp. 37-66,",,,"Instance-based learning algorithms,",,"vol. 6,",1991.,,,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"('authors',)",1@907
"D. Aha, D. Kibler, and M. Albert,",,,,,,"Machine Learning,",,,"pp. 37-66,",,,"Instance-based learning algorithms,",,"vol. 6,",1991.,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,An investigation of niche and species formation in genetic function op-timization.,,"6,",(1991).,"('title',)",1@907
"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"D. Aha, D. Kibler, and M. Albert,",,,,,,"Machine Learning,",,,"pp. 37-66,",,,A Teaching Method for Reinforcement Learning.,,"vol. 6,",1991.,"('title',)",0@671
"Aha, D., Kibler, D. & Albert M.",,,,"Boston, MA:",,"Machine learning,",,,pp 37-66.,Kluwer Publishers.,,Instance-based learning algorithms.,,"volume 6,",(1991).,,,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"('authors',)",1@907
"Aha, D., Kibler, D. & Albert M.",,,,"Boston, MA:",,"Machine learning,",,,pp 37-66.,Kluwer Publishers.,,Instance-based learning algorithms.,,"volume 6,",(1991).,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,An investigation of niche and species formation in genetic function op-timization.,,"6,",(1991).,"('title',)",1@907
"D. Aha, D. Kibler, and M. Albert,",,,,,,"Machine Learning,",,,,,,"Instance-based learning algorithms,",,"vol. 6,",1991.,,,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"('authors',)",1@907
"D. Aha, D. Kibler, and M. Albert,",,,,,,"Machine Learning,",,,,,,"Instance-based learning algorithms,",,"vol. 6,",1991.,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,An investigation of niche and species formation in genetic function op-timization.,,"6,",(1991).,"('title',)",1@907
"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"D. Aha, D. Kibler, and M. Albert,",,,,,,"Machine Learning,",,,,,,An empirical study of learning speed in back-propagation networks.,,"vol. 6,",1991.,"('title',)",0@679
Michael Pazzani and Dennis Kibler.,,,,,,"Machine Learning,",,,"57-94,",,,The role of prior knowledge in inductive learning.,,9,1992.,"Pazzani, M. J., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,"Instance-Based Learning Methods,",,9,(1992).,"('title',)",1@1066
Michael Pazzani and Dennis Kibler.,,,,,,"Machine Learning,",,,"57-94,",,,The role of prior knowledge in inductive learning.,,9,1992.,"Pazzani, M. J., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,Linear machine decision trees.,,9,(1992).,"('title',)",1@1066
"Fahlman, S. E.,",,1979.,,,,,,,,MIT Press.,,"NETL: A System for Representing and Using Real World Knowledge, Cam-bridge:",,,,S.E. Fahlman.,,,,,,,,,,MIT Press.,,Learning to control a dynamic physical system.,,,,"('title',)",1@83
S.E. Fahlman.,,,,,,,,,,MIT Press.,,"NETL: A system for representing real-world knowledge,",,,,"Fahlman, S. E.,",,1979.,,,,,,,,MIT Press.,,Two kinds of training information for evaluation function learning.,,,,"('title',)",0@78
"Fahlman, S. E. and Lebiere, C.,",,,,,,,,,,,Technical Report CMU-CS-90-100.,"The Cascade-Correlation Learning Architecture,",,,,P. Utgoff and J. Clouse.,,(1990).,,"Pittsburgh, PA 15213.","School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,,"('authors',)",0@198
"Fahlman, S. E. and Lebiere, C.,",,,,,,,,,,,Technical Report CMU-CS-90-100.,"The Cascade-Correlation Learning Architecture,",,,,"Fahlman, S. E. and Lebiere, C.",In Proceeding of the Ninth National Conference on Artificial Intelligence (AAAI-91).,(1990).,,"Pittsburgh, PA 15213.","School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,,"('booktitle',)",0@198
"Fahlman, S. E. and Lebiere, C.,",,,,,,,,,,,Technical Report CMU-CS-90-100.,"The Cascade-Correlation Learning Architecture,",,,,"Fahlman, S. E. and Lebiere, C.",,(1990).,,"Pittsburgh, PA 15213.","School of Computer Science, Carnegie Mellon University,",,,,,,,The Cascade-Correlation learning architecture.,,,,"('tech',)",0@198
"Fahlman, S. E. and Lebiere, C.,",,,,,,,,,,,Technical Report CMU-CS-90-100.,"The Cascade-Correlation Learning Architecture,",,,,"Fahlman, S. E. and Lebiere, C.",,(1990).,,"Pittsburgh, PA 15213.","School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",Two kinds of training information for evaluation function learning.,,,,"('title',)",0@198
