ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,alteredAttributes
allume aquazone bass edition,smith-micro-software,19.99,aquazone bass edition,,49.99,"('title',)"
allume aquazone seven seas deluxe,allume,38.89,allume aquazone seven seas deluxe edition,electronic arts,29.99,"('title',)"
allume aquazone seven seas deluxe edition,,24.99,allume aquazone seven seas deluxe,,42.74,"('title',)"
stuffit deluxe 11,aladdin systems,49.99,allume systems inc stuffit deluxe 11,allume,38.89,"('title',)"
stuffit deluxe 11,aladdin systems,49.99,allume systems inc stuffit deluxe 11,smith-micro-software,79.99,"('title',)"
allume systems inc stuffit deluxe 11,,42.74,stuffit deluxe 11,,44.9,"('title',)"
allume systems inc stuffit deluxe 11,,42.74,stuffit deluxe 11,smith-micro-software,69.99,"('title',)"
marine aquarium & goldfish screen saver by encore software,encore software,,marine aquarium & goldfishscreen saver by encore software,encore,29.99,"('title',)"
marine aquarium & goldfish screen saver by encore software,encore software,,marine aquarium & goldfishscreen saver by encore software,encore software,30.66,"('title',)"
marine aquarium & goldfish screen saver by encore software,encore software,,marine aquarium & goldfishscreen saver by encore software,encore software,39.99,"('title',)"
marine aquarium & goldfish screen saver by encore software,encore software,,marine aquarium & goldfishscreen saver by encore software,encore software,39.99,"('title',)"
marine aquarium & goldfish screen saver by encore software,encore software,,marine aquarium & goldfishscreen saver by encore software,encore software,9.95,"('title',)"
marine aquarium & goldfish screen saver by encore software,encore software,,marine aquarium + sharks,encore software,18.27,"('price',)"
marine aquarium & goldfish screen saver by encore software,encore software,,marine aquarium & goldfishscreen saver by encore software,encore software,39.99,"('title',)"
marine aquarium & goldfishscreen saver by encore software,,18.27,marine aquarium & goldfish screen saver by encore software,,33.92,"('title',)"
marine aquarium & goldfishscreen saver by encore software,,18.27,marine aquarium & goldfish screen saver by encore software,,26.36,"('title',)"
marine aquarium & goldfishscreen saver by encore software,,18.27,marine aquarium & goldfish screen saver by encore software,,19.99,"('title',)"
marine aquarium & goldfishscreen saver by encore software,,18.27,marine aquarium & goldfish screen saver by encore software,,19.97,"('title',)"
marine aquarium & goldfishscreen saver by encore software,,18.27,marine aquarium & goldfish screen saver by encore software,,52.99,"('title',)"
marine aquarium & goldfishscreen saver by encore software,,18.27,marine aquarium & goldfish screen saver by encore software,,7.69,"('title',)"
marine aquarium & goldfishscreen saver by encore software,,18.27,marine aquarium & goldfish screen saver by encore software,,17.97,"('title',)"
marine aquarium & goldfishscreen saver by encore software,,18.27,marine aquarium & goldfish screen saver by encore software,,18.97,"('title',)"
efrontier anime studio pro ( win/mac ),efrontier,199.99,allume anime studio pro,adobe,1699.0,"('title',)"
allume anime studio pro,,179.99,efrontier anime studio pro ( win/mac ),,44.99,"('title',)"
cakewalk sonar home studio 6 xl,cakewalk,209.0,cakewalk sonar home studio 6 xl software music production software,adobe,1699.0,"('title',)"
cakewalk sonar home studio 6 xl,cakewalk,209.0,cakewalk sonar home studio 6 xl software music production software,cakewalk,799.0,"('title',)"
cakewalk sonar home studio 6 xl,cakewalk,209.0,cakewalk sonar home studio 6 xl software music production software,cakewalk,139.0,"('title',)"
cakewalk sonar home studio 6 xl,cakewalk,209.0,cakewalk sonar home studio 6,cakewalk,159.0,"('price',)"
cakewalk sonar home studio 6 xl,cakewalk,209.0,cakewalk sonar home studio 6 xl software music production software,cakewalk,369.0,"('title',)"
cakewalk sonar home studio 6 xl software music production software,,159.0,cakewalk sonar home studio 6 xl,,99.0,"('title',)"
cakewalk sonar home studio 6 xl software music production software,,159.0,cakewalk sonar home studio 6 software music production software,,209.0,"('price',)"
cakewalk sonar home studio 6 xl software music production software,,159.0,cakewalk sonar home studio 6 xl,,229.95,"('title',)"
cakewalk sonar home studio 6 xl software music production software,,159.0,cakewalk sonar home studio 6 xl,,459.95,"('title',)"
cakewalk sonar home studio 6 xl software music production software,,159.0,cakewalk sonar home studio 6 xl,,379.95,"('title',)"
microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99,microsoft money 2007 premium ( pc ),microsoft,79.99,"('manufacturer',)"
microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99,microsoft money 2007 premium ( pc ),,179.0,"('price',)"
microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99,microsoft onenote 2007 upgrade ( pc ),microsoft,79.95,"('manufacturer',)"
microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99,microsoft onenote 2007 upgrade ( pc ),,179.0,"('price',)"
microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99,microsoft onenote 2007 ( pc ),microsoft,99.95,"('manufacturer',)"
microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99,microsoft onenote 2007 ( pc ),,179.0,"('price',)"
microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99,microsoft 392-02322 ae frontpage 2003,microsoft,87.99,"('manufacturer',)"
microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99,microsoft 392-02322 ae frontpage 2003,,179.0,"('price',)"
microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99,microsoft data analyzer 2002,microsoft,90.24,"('title',)"
microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99,microsoft 164-04052,microsoft,179.0,"('price',)"
microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99,microsoft data analyzer 2002,,249.99,"('title',)"
home design architect series 3000 v10 .0,punch ! software,149.95,punch ! home design architectural series 4000 v10,punch ! software,124.97,"('price',)"
punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ),,124.97,home design architect series 3000 v10 .0,punch software,119.99,"('title',)"
punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ),,124.97,punch software 42100 punch ! home design architectural series 18 ( small box ),punch ! software,119.99,"('manufacturer',)"
punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ),,124.97,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,149.95,"('price',)"
punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ),,124.97,punch software 41100 punch ! home design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,,149.95,"('price',)"
punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ),,124.97,home design architect series 3000 v10 .0,punch software,119.99,"('title',)"
punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ),,124.97,punch software 42100 punch ! home design architectural series 18 ( small box ),punch ! software,119.99,"('manufacturer',)"
punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ),,124.97,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,149.95,"('price',)"
punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ),,124.97,punch software 42100 punch ! home design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,,149.95,"('price',)"
logic express 7,apple computer,299.0,apple/emagic logic express 7.2 software music production software,m-audio,299.99,"('title',)"
logic express 7,apple computer,299.0,apple logic pro 7.2 retail,apple,299.0,"('price',)"
logic express 7,apple computer,299.0,apple/emagic logic express 7.2 software music production software,apple,299.0,"('title',)"
apple/emagic logic express 7.2 software music production software,,299.0,apple logic express 7.2 upgrade from v. 6,apple-computer - ( direct ),299.0,"('price',)"
apple/emagic logic express 7.2 software music production software,,299.0,apple software t9164ll/a logic express 6,apple software,299.0,"('price',)"
apple/emagic logic express 7.2 software music production software,,299.0,apple software t9164ll/a logic express 6,apple software,299.0,"('price',)"
pc cakewalk guitar tracks pro 3,cakewalk,149.99,cakewalk guitar tracks pro 3 music production software,m-audio,299.99,"('title',)"
cakewalk guitar tracks pro 3 music production software,,99.0,pc cakewalk guitar tracks pro 3,,68.97,"('title',)"
cakewalk guitar tracks pro 3 music production software,,99.0,cakewalk 10-cwgp3 .00 -90 c guitar tracks pro 3.0 ( 3 win 00/xp cd ),,149.99,"('price',)"
sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,sony media software acid pro 6 software music production software,m-audio,299.99,"('title',)"
sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,299.95,sony acid pro 6 professional music workstation,,249.99,"('title',)"
sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,299.95,sony acid pro 6 professional music workstation,,39.95,"('title',)"
sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,299.95,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,99.0,"('title',)"
sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,299.95,sony acid pro 6 professional music workstation,,29.99,"('title',)"
sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,299.95,sony acid pro 6 professional music workstation,,69.99,"('title',)"
sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,299.95,sony acid pro 6 professional music workstation,,69.95,"('title',)"
sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,299.95,sony acid pro 6 professional music workstation,,36.9,"('title',)"
sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,299.95,system mechanic 6 professional,sony-pictures-digital-entertainment,36.9,"('manufacturer',)"
sibelius compass,sibelius-software-ltd .,159.99,sibelius compass music composition teaching software music production software,m-audio,299.99,"('title',)"
elementary advantage 2008,encore software,,encore inc elementary advantage 2008,encore,39.99,"('title',)"
elementary advantage 2008,encore software,,encore inc elementary advantage 2008,encore,39.99,"('title',)"
encore inc elementary advantage 2008,,33.89,elementary advantage 2008,,12.95,"('title',)"
encore inc elementary advantage 2008,,33.89,elementary advantage 2008,,15.9,"('title',)"
