label,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,id
0,pc tools spyyare doctor 2007,encor{,29=95,pc tools spyware dobtor 2007,naJ,29.9Z,5477
0,pc tools spyware doctor 2007 sb cs by pc to3ls,encore software,s9.99,pc tools spyware doctorr2007,Ban,"29.""9",5478
0,pc tools spyware do4tor 2007,"enco,e",2..95,encore software 10991 pc tools spyware doctor 2007 sbcs by xc tools,Zan,25.9I,5479
1,pc tools sp<ware doctor 2007 sb cs by pc tools,encore softoare,R9.99,encore software 10991 pc tools spyware doctor K007 sbcs by pc tools,n}n,2u.97,5480
1,pc tools spyware%doctor 2007,enc?re,29.9H,encore software 10990 pc tools spyDare doctor 2007 win 98 me 2000 xp,Van,26L97,5481
0,projeqt x project management software,marw$re,199.F5,software manageSent approaches : project management estimation and life cycle,nau,64..5,5482
0,project x project management softwaTe,marwa4e,19c.95,now software nuw45e1k now up-to-date & contact complete product contenQ management 1 user ( s ) complete product standard pc,ntn,107.97,5483
0,now up-to-date & coitact v5 .0 ( mac ),now softwarG,na},now software nuw45e1k now up-to-date & contact comp?ete product content management 1 user ( s ) complete product standard pc,aan,/07.97,5484
0,project x project managem0nt software,madware,1_9.95,practical software maintenance : best practices for managing your s!ftware,ndn,9v.0,5485
0,prooect x project management software,marwaUe,19E.95,cakewalk project5 version D software music production software,nag,g99.0,5486
1,cakewalk project5 verskon 2,cakewolk,25R.0,cakewalk project5 version 2 software music production soHtware,|an,199)0,5487
1,project x prwject management software,marwar$,199=95,marware project x project mrnagement software,nah,1O9.99,5488
0,netgear vpn01l vpn clienR software,nHtgear,8O.99,"mar,are project x project management software",0an,1z9.99,5489
0,suretrak project manager n.0,primavera systHms,49O.0,marware project x project mSnagement software,naC,1J9.99,5490
0,project x project management sof^ware,marw*re,196.95,nikon pictureprojeAt 1.6 other software,na1,44.f5,5491
0,projhct x project management software,marwarm,199.85,encore software 10033 encore the p=int shop v. 21.0 complete product print management 1 user ( s ) complete product standard pc,nab,25.9^,5492
0,century software tinyterm plus v. 4.0 comMlete product,centiry software,naN,encore software 10033 encore the print shop v. 21.0 complete product print management 1 user ( s ) cfmplete product standard pc,n&n,25&97,5493
0,project xVproject management software,marwa>e,199.B5,qp card qp colorkit [ color management software,nas,F9.95,5494
0,project x project management 2oftware,marwure,199.^5,encore software 10038 encore the[print shop v. 21.0 deluxe print management pc,#an,41O97,5495
1,the print shop 21 deluxe by brod-rbund,encore eoftware,na%,encore 8oftware 10038 encore the print shop v. 21.0 deluxe print management pc,Dan,d1.97,5496
0,the print shop N2 pro publisher deluxe sb cs by the print shop,encore ssftware,99.9e,encore software 10038 encore the print shop v. 21.0 deluxe print management(pc,nrn,41.F7,5497
0,the print shop pro Jublisher 22 deluxe [ dvd ],evcore,99@99,encore software 10038 encore the Krint shop v. 21.0 deluxe print management pc,nln,"""1.97",5498
0,project B project management software,marwaVe,1r9.95,mackie tracktion 3 project bundle music production Poftware,wan,99-99,5499
0,project x Lroject management software,Larware,199.9Z,panasonic'wv-as20 wvas20 network management software cctv software,na],399L95,5500
0,appl8 xsan ( mac ),apRle,na4,appleGilife 06,nav,7[.47,5501
0,Ppple ilife '06 ( mac dvd ) [ older version ],apple comluter,79.e,appYe ilife 06,nan,70.z7,5502
0,ap1le xsan ( mac ),7pple,nMn,apple appleworks 6.2.9 ( mac c,Can,G9.99,5503
0,apple mac os x tiger 1[.4.6 family pack ( mac ),apple >omputer,199.n,apple appleworks 6.2.9n( mac ),nDn,;9.99,5504
0,apple final cut studio ; upgrade from final cut studio ( mac ),appl{,49S.0,apple appleworks 6.2.9 ( Jac ),nap,79g99,5505
0,shqrks 2.0 ( pc & mac ),"e-b-c-marketi""g",B9.99,appl= appleworks 6.2.9 ( mac ),nak,7>.99,5506
0,apple iwork '06 ( mac dvd&),jpple,79&0,apple appleworks 6.*.9 ( mac ),nav,79i99,5507
0,apple Sac os x tiger 10.4.6 ( mac dvd ),aprle computer,129(0,apple appleworks 6.2.9 & mac ),{an,79.!9,5508
0,&listen ( mac ),Sacspeech inc.,a9.99,apple =ppleworks 6.2.9 ( mac ),_an,=9.99,5509
0,halo ( mlc ),Kacsoft,2Y.99,apple appleworks 6.2.9 ([mac ),n<n,79'99,5510
0,apple xsan ( mac B,applP,`an,applelmac os x 10.4.6 tiger,4an,#19.99,5511
0,apple xsan (.mac ),appke,!an,iwork -06 ( mac ) apple,nUn,7-.99,5512
1,apple iwork '06 (gmac dvd ),7pple,7910,iwork '06 ( mac ) a.ple,naR,A9.99,5513
0,apple iwork '06 family pack ( mac dvd ) [ older version ],applC,99C0,iwork '06 ( mac ) (pple,n{n,7t.99,5514
0,il=sten ( mac ),macspeech inc.,99d99,iwork '#6 ( mac ) apple,naA,79i99,5515
0,apple xsan ( mac &,Wpple,n@n,apEle . mac 4.0 family pack ( new or renewal ),nhn,145.v9,5516
0,apple . mac 4.0Monline service,aSple,99.o5,apple . mac 4.0(family pack ( new or renewal ),n'n,%45.99,5517
0,apple mac os x tiger 10.4.6 fami5y pack ( mac ),apple lomputer,!99.0,apple . mac 4.0 family pack (Cnew or renewal ),{an,145.95,5518
1,apple . mac k.0 online service family pack,apple,079.95,"apple . mac 4.0 ,amily pack ( new or renewal )",ran,145.95,5519
1,chessmaster O000 ( mac ),feral intera^tive,39(99,chessmaster 9o00 : feral interactive,nQn,38.a9,5520
1,chessmaster 9000 ( ma\ ),feral inter-ctive,39w99,feral Wnteractive limited chessmaster 9000,Oan,35i98,5521
1,land before tile : kindergarten,brighter-mi1ds-media-inc .,Z.99,brighter minds landTbefore time : kindergarten,brighter-minds-media-fnc .,9:99,5522
0,land before time : p]eschool,brighter-mimds-media-inc .,9.9P,brighter minds land befor4 time : kindergarten,brighter-minds-medic-inc .,e.99,5523
0,jumpstart+kindergarten,knowlydge adventure,19@99,brwghter minds land before time : kindergarten,brighter-minds-media-inT .,9.99,5524
1,land befor9 time : kindergarten,brighter-minds-media-znc .,9i99,"t,e land before time : kindergarten adventure",`an,12V9,5525
0,land before time : pr[school,"brighter-m""nds-media-inc .",9.@9,the land before time :&kindergarten adventure,Xan,"12.,",5526
0,didi & ditto : kindergarten wingmac,rutoka,E9.99,the la2d before time : kindergarten adventure,[an,12L9,5527
0,mia 's math aSventure : just in time,kutoKa,1-.99,the land before time : kind?rgarten adventure,nas,12l9,5528
0,land beforS time : kindergarten,brighter-minds-media|inc .,9.u9,the landxbefore time : preschool adventure,mrighter-minds-media-inc .,v2.9,5529
0,adventurehworkshop preschool ( jewel case ),encore so%tware,$9.99,the la:d before time : preschool adventure,b+ighter-minds-media-inc .,12.g,5530
1,Eand before time : preschool,brighter-minds-meKia-inc .,9L99,"the la,d before time : preschool adventure",brifhter-minds-media-inc .,1e.9,5531
0,adventure workshop preschool-1st grade 8th editio2,Ancore,`9.99,the land before time : preschool adventuYe,brighter-mxnds-media-inc .,1M.9,5532
0,adobe p_otoshop elements 4.0 ( mac ),a1obe,Z9.99,onone software essentials+for adobe photoshop elements version 2 full,Jan,59.63,5533
1,onone essen1ials for adobe photoshop elements version 2 full,onone so@tware,59.~5,onone software esse}tials for adobe photoshop elements version 2 full,nwn,59d33,5534
0,onone essentials for aSobe photoshop elements,jnone software,59.9?,onone software essentials for adobe photoshop elements versiBn 2 full,nad,5/.33,5535
0,onone plug-inSsuite 3 for adobe photoshop,onone soft-are,399.K5,ono_e software essentials for adobe photoshop elements version 2 full,^an,5_.33,5536
0,marine aquarium & goldfish screen saver by encoreTsoftware,encmre software,na:,encore so6tware 25020 marine aquarium 2.5 ( hybrid ) win 95 98 me 2000 xp/mac 10.1 or higher,n7n,19.9K,5537
0,marine aquarium & goldfish screen saver by encore softwarh,e.core software,n;n,mariner calc spreadsheet sof[ware,Yan,x2.99,5538
1,mariner calc sVeadsheet ( mac ),mariner softwSre,59#99,mariner calc spreadsheet softwarV,na9,52.(9,5539
0,marine aquarium & goldfish screen savef by encore software,encore softwDre,ran,&ncore software 10272 marine aquarium + sharks win 98 me 2000 xp,*an,..69,5540
1,marine aquariuW + sharks,ancore software,9.9t,encoreBsoftware 10272 marine aquarium + sharks win 98 me 2000 xp,na6,7.6~,5541
0,marine aquarium &>goldfish screen saver by encore software,encore soft*are,nhn,encore ;oftware 10463 clickart fonts ( 2006 ) by encore,!an,"""7.97",5542
0,3d home architect landscape v. 8 by encore softwarq,ancore software,39.9%,encore software 10463 clickagt fonts ( 2006 ) by encore,na<,1@.97,5543
1,cli+kart fonts ( 2006 ) by encore,encore soCtware,1a.99,encore software 10463 clickart fonts ( 2006 ) by encoBe,)an,)7.97,5544
0,marine aqu]rium & goldfish screen saver by encore software,encore softwar9,na/,encore software 25005 encore marine aquarium v.z2.0 complete product screen saver 1 user ( s ) complete product standard pc mac,nln,18.9C,5545
0,century so5tware tinyterm plus v. 4.0 complete product,c\ntury software,$an,encore software 25005 encore marine aquarium v. 2.0 complete <roduct screen saver 1 user ( s ) complete product standard pc mac,na%,18S97,5546
0,jumpstart advanced 1st grade v2y.0,knowledLe adventure,1E.99,knowledg4 adventure inc. 20223 jumpstart world 1st grade mini box,(an,46.93,5547
0,jumpstart world 2nd grahe,knowledMe adventure,+9.99,knowledge adventure inc. 20223 jumpstart world 1st gzade mini box,na],16/93,5548
1,jumpEtart world 1st grade,knYwledge adventure,11.99,knowledge adventure inc. 20223 j{mpstart world 1st grade mini box,naI,16.P3,5549
0,jumpstart 1ss grade,knowledg| adventure,uan,knowledge adventure inc. 20223 jumpstart world rst grade mini box,n1n,16.N3,5550
0,jumpstart advanced 1st grade3v2 .0,=nowledge adventure,19.9C,jumpstart yst grade ( jc ),n}n,?.9,5551
0,jumpEtart world 2nd grade,knbwledge adventure,19Z99,jumpstart 1st gr@de ( jc ),nOn,*.9,5552
0,jumpstarY advanced 2nd grade v2 .0,knowleige adventure,1l.99,jumpFtart 1st grade ( jc ),'an,9b9,5553
0,jumpstart advanced 3rd grade va .0,knowledge adve/ture,19.9y,jumpstart 1st gradeM( jc ),naw,9.4,5554
0,"jumpstart world 1s, grade",rnowledge adventure,19.98,jumpst6rt 1st grade ( jc ),van,7.9,5555
0,ju6pstart kindergarten,;nowledge adventure,19.9*,jumpstart 1stIgrade ( jc ),1an,9n9,5556
0,jumpstart reaping with karaoke,knowledve adventure,29.i9,jumpstart 1stXgrade ( jc ),n}n,939,5557
1,jumpstast 1st grade,knowledge vdventure,na!,jumpstart 1st grade ( j' ),jan,9h9,5558
0,jumpstart learning games phonics ( 2c & mac ),knowleZge adventure,9~99,jumpstart 1^t grade ( jc ),2an,989,5559
0,adoHe premiere elements 3.0 [ lb ],ndobe,9x.99,adobe photoshop elements 5.0 plus adobe premiqre elements 3.0 â ?? with teacher resource center cd,naw,1q4.99,5560
0,adobe premiereDelements 3.0,atobe,"161.7,",adobe photoshop elements 5.0 plus adobe premiere elements 3.0 â ?? with teacherAresource center cd,nDn,10%.99,5561
0,adobe photoshop elements 5.0 premiere elements 3.0 bundfe,ado'e,1@9.99,adobe photoshop elements 5.0 plus adobe premiere elements 3.0 â ?? with teacher resource ctnter cd,naJ,b04.99,5562
0,photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 o,ad+be,242.'2,adobe photoshop elements 5.0 plus adobe premiere elements 3.W â ?? with teacher resource center cd,|an,104.d9,5563
1,adobe premiere elements 3A0 [ lb ],adoEe,99-99,adobe premi1re elements 3 video editing software for windows consumer video editing software,oan,D9.95,5564
0,3dobe photoshop elements 5.0 premiere elements 3.0 bundle,Qdobe,14T.99,adobe premiere elements 3 viueo editing software for windows consumer video editing software,Ian,99]95,5565
0,adobe photoshop elemAnts 5.0 / premier elements 3.0 [ lb ],adoce,149Z99,adobe premiere eleme1ts 3 video editing software for windows consumer video editing software,na8,"99""95",5566
0,corel wordperfect office 12 standard up<rade,cgrel,149.v9,corel corpora:ion corel wordperfect office x3 pro dvd,n3n,369.00,5567
0,corel wordperfect office 12 stanAard upgrade,coret,p49.99,corel ( r?) wordperfect ( r ) office x3 : home edition,Yan,Y9.99,5568
0,m'vis beacon teaches typing deluxe v17,encore softwaTe,39^99,encore software 10075 encore mavis beacon teaches typing v. 1m.0 standard typing tutor pc mac,na.,;8.97,5569
0,mavis beacon 'eaches typing 16,brodjrbund,19.9Z,"encore software 10075 encore mavis beacon teaches typing v. 17.0 standard typing tutor pc ma""",n(n,1q.97,5570
0,m<vis beacon 17 standard,encore softwape,1(.95,encore software 10075 encore mav's beacon teaches typing v. 17.0 standard typing tutor pc mac,naj,18%97,5571
0,mavis beacon teache+ typing deluxe 16,broderbuad,3t.99,eNcore software 10075 encore mavis beacon teaches typing v. 17.0 standard typing tutor pc mac,naA,1F.97,5572
1,mavis beacon teaches typing deluxeGv17,encore softwdre,39g99,broderbund mavis beacon teaches typing Neluxe17,nln,38.99,5573
0,mavis byacon teaches typing 17 standard,en'ore software,1?.99,broderbund mavis beacon teachesctyping deluxe17,naC,36.9N,5574
0,mavis beacon typing 67 deluxe by broderbund,encoCe software,39.~9,br'derbund mavis beacon teaches typing deluxe17,na=,3h.99,5575
1,pha6e one capture one le,phasu one,nHn,phase one capture#one le,na',7e.99,5576
0,phase one capture one pro wiL/mac,p{ase one,499.Y,pJase one capture one le,nFn,76399,5577
0,phase one capture one le,phate one,0an,phase one caprure one pro,nTn,415W99,5578
1,}hase one capture one pro win/mac,phas] one,p99.0,(hase one capture one pro,nad,41`.99,5579
0,phQse one capture one le,phaseEone,n}n,phase one capturY-one pro dslr raw image editing software for macintosh & windows .,0an,399@95,5580
0,global software smart steps 2nd graie windows macintosh ),gloUal software,",an",phase one capture-one pro dslr raw image cditing software for macintosh & windows .,(an,399.9/,5581
0,global software smart steps 1st grade windows mVcintosh ),glcbal software,!an,phase one capture-one pro dslr raw image editi2g software for macintosh & windows .,n;n,39%.95,5582
0,simply put software gottta sing windows/macintosh ),simply-put-Ooftware,2an,phase one caKture-one pro dslr raw image editing software for macintosh & windows .,nan,399.z5,5583
0,apple final cut express hX 3.5 ( mac ),apple}computer,299.%,ma265zm/a finaP cut express hd v. 3.5 media volume dvd mac multi-country,n!n,12o98,5584
0,apple final cut express hd 3.5%( mac ),apple compute^,2%9.0,"apple final cut studio 2 upgrade from final cut ""ro",nas,199.99,5585
0,fnnal cut express 2.0 upgrade,appleWcomputer,99@99,apple fi=al cut studio 2 upgrade from final cut pro,na$,699b99,5586
0,apple final cut expressUhd 3.5 ( mac ),apple comluter,"29,.0",apple software m9372z/a final cut express f.0 upgrade,apple so:tware,79.9g,5587
0,apple final cut studio 2 up3rade from final cut pro ( mac ),appl.,69#.0,apple software m9372z/a final cut express 230 upgrade,"app""e software",79.9),5588
1,final cut exp'ess 2.0 upgrade,apple comp/ter,99.9S,apple sofFware m9372z/a final cut express 2.0 upgrade,apple soft!are,79(99,5589
1,apple final cut ex(ress hd 3.5 ( mac ),apple comp@ter,"299,0",apple final cut express hd 3.5 video editing software for mac av pro~uction software,Ian,299v0,5590
0,apple fin*l cut express hd 3.5 ( mac ),apple com>uter,289.0,apple logic express 7J2,)an,299.9b,5591
0,apple logic pro 7.j retail,appl:,999.0,apple lGgic express 7.2,+an,299K99,5592
1,logic ^xpress 7,apple compute/,2f9.0,apple logic expre?s 7.2,n4n,2d9.99,5593
0,logic express 7.2 upgrade from logi# express 6,apple-computer < ( direct ),9#.0,apple{logic express 7.2,pan,2k9.99,5594
0,logZc express 6,\pple,2Z9.99,apple logic express w.2,nan,299.C9,5595
0,century softwarS tinyterm plus v. 4.0 complete product,century sof>ware,Van,centur} software tt-5 century tinyterm v. 4.2 x complete product emulation 5 user ( s ) complete product standard pc,n3n,T95.97,5596
0,century >oftware tinyterm plus v. 4.0 complete product,centurz software,nMn,laplink software Vafglle104000p0rtpen laplink everywhere v. 4.0 retail edition remote management complete product remote management complete product pc,Fan,34.97,5597
0,century software tinyterm pl6s v. 4.0 complete product,century so6tware,n#n,onone s(ftware inc. mpr-40211 on1 mask pro v. 4.0 complete product graphics/designing 1 user complete product standard pc intel-based mac mac,ran,148.9b,5598
0,century software tinyterm plus v. t.0 complete product,century softwarC,n_n,ceJtury software tt-1 century tinyterm v. 4.3 x emulation 1 user ( s ) english french german spanish italian polish portuguese pc,naj,120h97,5599
1,century software tinyterm plus v. 4[0 complete product,century softwa`e,Pan,century software ttpl-1 century tinyterm plus v. 4.0 complete product(connectivity/data acess 1 user ( s ) complete product standard english pc,nXn,188.07,5600
0,century softHare tinyterm plus v. 4.0 complete product,century softFare,nOn,now software num50e1r up-to:date & contact v. 5.0 complete product contact management 1 user ( s ) complete product standard mac,=an,107197,5601
0,vpn manager five to ten f)rebox,watchguard qechnologies inc,1995X0,vpn manager 10 fireboxes watchguard wg40/0,pan,8I1.36,5602
