ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,originalRightId
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola vehicle power adapter micro-usb rapid rate charger,car chargers,motorola,89453n,4.28,"('modelno',)",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola xoom vehicle power adapter,car chargers,motorola,89453n,4.28,"('title', 'modelno')",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola vehicle power adapter micro-usb rapid rate charger,laptop computers,motorola,89453n,4.28,"('category', 'modelno')",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola vehicle power adapter micro-usb rapid rate charger,car chargers,motorola,89453n,4.28,"('brand', 'modelno')",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola vehicle power adapter micro-usb rapid rate charger,car chargers,motorola,89453n,26.99,"('modelno', 'price')",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola xoom vehicle power adapter,laptop computers,motorola,89453n,4.28,"('title', 'category', 'modelno')",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola xoom vehicle power adapter,car chargers,motorola,89453n,4.28,"('title', 'brand', 'modelno')",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola xoom vehicle power adapter,car chargers,motorola,89453n,26.99,"('title', 'modelno', 'price')",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola vehicle power adapter micro-usb rapid rate charger,laptop computers,motorola,89453n,4.28,"('category', 'brand', 'modelno')",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola vehicle power adapter micro-usb rapid rate charger,laptop computers,motorola,89453n,26.99,"('category', 'modelno', 'price')",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola vehicle power adapter micro-usb rapid rate charger,car chargers,motorola,89453n,26.99,"('brand', 'modelno', 'price')",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola xoom vehicle power adapter,laptop computers,motorola,89453n,4.28,"('title', 'category', 'brand', 'modelno')",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola xoom vehicle power adapter,laptop computers,motorola,89453n,26.99,"('title', 'category', 'modelno', 'price')",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola xoom vehicle power adapter,car chargers,motorola,89453n,26.99,"('title', 'brand', 'modelno', 'price')",1@19272
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola vehicle power adapter micro-usb rapid rate charger,laptop computers,motorola,89453n,26.99,"('category', 'brand', 'modelno', 'price')",1@19272
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,shredders,inland,05301,59.54,"('modelno',)",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,shredders,inland,05301,59.54,"('title', 'modelno')",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,stationery & office machinery,inland,05301,59.54,"('category', 'modelno')",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,shredders,inland,05301,59.54,"('brand', 'modelno')",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,shredders,inland,05301,28.54,"('modelno', 'price')",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,stationery & office machinery,inland,05301,59.54,"('title', 'category', 'modelno')",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,shredders,inland,05301,59.54,"('title', 'brand', 'modelno')",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,shredders,inland,05301,28.54,"('title', 'modelno', 'price')",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,stationery & office machinery,inland,05301,59.54,"('category', 'brand', 'modelno')",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,stationery & office machinery,inland,05301,28.54,"('category', 'modelno', 'price')",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,shredders,inland,05301,28.54,"('brand', 'modelno', 'price')",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,stationery & office machinery,inland,05301,59.54,"('title', 'category', 'brand', 'modelno')",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,stationery & office machinery,inland,05301,28.54,"('title', 'category', 'modelno', 'price')",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,shredders,inland,05301,28.54,"('title', 'brand', 'modelno', 'price')",1@4885
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,stationery & office machinery,inland,05301,28.54,"('category', 'brand', 'modelno', 'price')",1@4885
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,computers accessories,corsair,cmx6gx3m3a1333c9,44.99,"('title',)",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,computers accessories,corsair,hx3x12g1333c9,44.99,"('modelno',)",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,memory,corsair,cmx6gx3m3a1333c9,44.99,"('title', 'category')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,computers accessories,corsair,cmx6gx3m3a1333c9,44.99,"('title', 'brand')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,computers accessories,corsair,hx3x12g1333c9,44.99,"('title', 'modelno')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,computers accessories,corsair,cmx6gx3m3a1333c9,163.82,"('title', 'price')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,memory,corsair,hx3x12g1333c9,44.99,"('category', 'modelno')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,computers accessories,corsair,hx3x12g1333c9,44.99,"('brand', 'modelno')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,computers accessories,corsair,hx3x12g1333c9,163.82,"('modelno', 'price')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,memory,corsair,cmx6gx3m3a1333c9,44.99,"('title', 'category', 'brand')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,memory,corsair,hx3x12g1333c9,44.99,"('title', 'category', 'modelno')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,computers accessories,corsair,hx3x12g1333c9,44.99,"('title', 'brand', 'modelno')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,computers accessories,corsair,cmx6gx3m3a1333c9,163.82,"('title', 'brand', 'price')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,computers accessories,corsair,hx3x12g1333c9,163.82,"('title', 'modelno', 'price')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,memory,corsair,hx3x12g1333c9,44.99,"('category', 'brand', 'modelno')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,memory,corsair,hx3x12g1333c9,163.82,"('category', 'modelno', 'price')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,computers accessories,corsair,hx3x12g1333c9,163.82,"('brand', 'modelno', 'price')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,memory,corsair,hx3x12g1333c9,44.99,"('title', 'category', 'brand', 'modelno')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,memory,corsair,hx3x12g1333c9,163.82,"('title', 'category', 'modelno', 'price')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,computers accessories,corsair,hx3x12g1333c9,163.82,"('title', 'brand', 'modelno', 'price')",1@10475
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,memory,corsair,hx3x12g1333c9,163.82,"('category', 'brand', 'modelno', 'price')",1@10475
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,car stereos,scosche,sa68,29.88,"('modelno',)",0@2492
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche sa68 convertible 6x8-inch speaker adapter - pair,car stereos,scosche,sa68,29.88,"('title', 'modelno')",0@2492
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche sa68 convertible 6x8-inch speaker adapter - pair,car stereos,scosche,sa41069,11.18,"('title', 'price')",0@2492
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,audio video accessories,scosche,sa68,29.88,"('category', 'modelno')",0@2492
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,car stereos,scosche,sa68,29.88,"('brand', 'modelno')",0@2492
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,car stereos,scosche,sa68,11.18,"('modelno', 'price')",0@2492
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche sa68 convertible 6x8-inch speaker adapter - pair,audio video accessories,scosche,sa68,29.88,"('title', 'category', 'modelno')",0@2492
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche sa68 convertible 6x8-inch speaker adapter - pair,car stereos,scosche,sa68,29.88,"('title', 'brand', 'modelno')",0@2492
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche sa68 convertible 6x8-inch speaker adapter - pair,car stereos,scosche,sa41069,11.18,"('title', 'brand', 'price')",0@2492
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche sa68 convertible 6x8-inch speaker adapter - pair,car stereos,scosche,sa68,11.18,"('title', 'modelno', 'price')",0@2492
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,audio video accessories,scosche,sa68,29.88,"('category', 'brand', 'modelno')",0@2492
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,audio video accessories,scosche,sa68,11.18,"('category', 'modelno', 'price')",0@2492
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,car stereos,scosche,sa68,11.18,"('brand', 'modelno', 'price')",0@2492
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche sa68 convertible 6x8-inch speaker adapter - pair,audio video accessories,scosche,sa68,29.88,"('title', 'category', 'brand', 'modelno')",0@2492
