ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,originalRightId
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola vehicle power adapter micro-usb rapid rate charger,laptop computers,motorola,pvn1616,4.28,"('title', 'brand', 'modelno', 'price')",0@1024
motorola vehicle power adapter for motorola xoom motorola retail packaging,batteries chargers accessories,motorola,89453n,16.25,motorola xoom vehicle power adapter,car chargers,motorola,pvn1616,4.28,"('category', 'brand', 'modelno', 'price')",0@1024
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,stationery & office machinery,inland,05304,28.54,"('modelno',)",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,stationery & office machinery,inland,05304,28.54,"('title', 'modelno')",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,shredders,inland,05304,28.54,"('category', 'modelno')",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,stationery & office machinery,inland,05304,28.54,"('brand', 'modelno')",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,stationery & office machinery,inland,05304,59.54,"('modelno', 'price')",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,shredders,inland,05304,28.54,"('title', 'category', 'modelno')",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,stationery & office machinery,inland,05304,28.54,"('title', 'brand', 'modelno')",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,stationery & office machinery,inland,05304,59.54,"('title', 'modelno', 'price')",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,shredders,inland,05304,28.54,"('category', 'brand', 'modelno')",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,shredders,inland,05304,59.54,"('category', 'modelno', 'price')",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,stationery & office machinery,inland,05304,59.54,"('brand', 'modelno', 'price')",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,shredders,inland,05304,28.54,"('title', 'category', 'brand', 'modelno')",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,shredders,inland,05304,59.54,"('title', 'category', 'modelno', 'price')",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 05304 paper shredder,stationery & office machinery,inland,05304,59.54,"('title', 'brand', 'modelno', 'price')",0@828
inland pro 6-sheet paper shredder 05301,shredders,inland,05301,28.54,inland pro 6-sheet paper shredder,shredders,inland,05304,59.54,"('category', 'brand', 'modelno', 'price')",0@828
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,memory,corsair,cmx6gx3m3a1333c9,163.82,"('modelno',)",0@1073
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,memory,corsair,cmx6gx3m3a1333c9,163.82,"('title', 'modelno')",0@1073
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,memory,corsair,cmx6gx3m3a1333c9,163.82,"('brand', 'modelno')",0@1073
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,computers accessories,corsair,cmx6gx3m3a1333c9,163.82,"('title', 'category', 'modelno')",0@1073
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,memory,corsair,cmx6gx3m3a1333c9,163.82,"('title', 'brand', 'modelno')",0@1073
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,memory,corsair,cmx6gx3m3a1333c9,44.99,"('title', 'modelno', 'price')",0@1073
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,computers accessories,corsair,cmx6gx3m3a1333c9,163.82,"('title', 'category', 'brand', 'modelno')",0@1073
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,computers accessories,corsair,cmx6gx3m3a1333c9,44.99,"('title', 'category', 'modelno', 'price')",0@1073
corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,memory,corsair,cmx6gx3m3a1333c9,44.99,"('title', 'brand', 'modelno', 'price')",0@1073
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche sa68 convertible 6x8-inch speaker adapter - pair,audio video accessories,scosche,sa41069,11.18,"('modelno',)",1@12125
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,audio video accessories,scosche,sa41069,11.18,"('title', 'modelno')",1@12125
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche sa68 convertible 6x8-inch speaker adapter - pair,audio video accessories,scosche,sa41069,11.18,"('brand', 'modelno')",1@12125
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche sa68 convertible 6x8-inch speaker adapter - pair,audio video accessories,scosche,sa41069,29.88,"('modelno', 'price')",1@12125
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,car stereos,scosche,sa41069,11.18,"('title', 'category', 'modelno')",1@12125
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,audio video accessories,scosche,sa41069,11.18,"('title', 'brand', 'modelno')",1@12125
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,audio video accessories,scosche,sa41069,29.88,"('title', 'modelno', 'price')",1@12125
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche sa68 convertible 6x8-inch speaker adapter - pair,car stereos,scosche,sa41069,29.88,"('category', 'modelno', 'price')",1@12125
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche sa68 convertible 6x8-inch speaker adapter - pair,audio video accessories,scosche,sa41069,29.88,"('brand', 'modelno', 'price')",1@12125
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,car stereos,scosche,sa41069,11.18,"('title', 'category', 'brand', 'modelno')",1@12125
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,car stereos,scosche,sa41069,29.88,"('title', 'category', 'modelno', 'price')",1@12125
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche 4 speaker adapter,audio video accessories,scosche,sa41069,29.88,"('title', 'brand', 'modelno', 'price')",1@12125
scosche convertible 6 speaker adapter,car stereos,scosche,sa68,11.88,scosche sa68 convertible 6x8-inch speaker adapter - pair,car stereos,scosche,sa41069,29.88,"('category', 'brand', 'modelno', 'price')",1@12125
verbatim 94892 700 mb 52x datalifeplus silver inkjet printable recordable disc cd-r 50-disc spindle,cd-r discs,verbatim,94892,14.15,verbatim 94904 80-minute 700 mb 52x datalifeplus cd-rs 50-ct spindle,mp3 accessories,verbatim,,19.88,"('title', 'modelno')",0@1441
verbatim 94892 700 mb 52x datalifeplus silver inkjet printable recordable disc cd-r 50-disc spindle,cd-r discs,verbatim,94892,14.15,verbatim 94892 datalifeplus 52x cd-r media,mp3 accessories,verbatim,,32.59,"('modelno', 'price')",0@1441
verbatim 94892 700 mb 52x datalifeplus silver inkjet printable recordable disc cd-r 50-disc spindle,cd-r discs,verbatim,94892,14.15,verbatim 94904 80-minute 700 mb 52x datalifeplus cd-rs 50-ct spindle,battery chargers,verbatim,,19.88,"('title', 'category', 'modelno')",0@1441
verbatim 94892 700 mb 52x datalifeplus silver inkjet printable recordable disc cd-r 50-disc spindle,cd-r discs,verbatim,94892,14.15,verbatim 94904 80-minute 700 mb 52x datalifeplus cd-rs 50-ct spindle,mp3 accessories,verbatim,,19.88,"('title', 'brand', 'modelno')",0@1441
verbatim 94892 700 mb 52x datalifeplus silver inkjet printable recordable disc cd-r 50-disc spindle,cd-r discs,verbatim,94892,14.15,verbatim 94904 80-minute 700 mb 52x datalifeplus cd-rs 50-ct spindle,mp3 accessories,verbatim,,32.59,"('title', 'modelno', 'price')",0@1441
verbatim 94892 700 mb 52x datalifeplus silver inkjet printable recordable disc cd-r 50-disc spindle,cd-r discs,verbatim,94892,14.15,verbatim 94892 datalifeplus 52x cd-r media,battery chargers,verbatim,,32.59,"('category', 'modelno', 'price')",0@1441
verbatim 94892 700 mb 52x datalifeplus silver inkjet printable recordable disc cd-r 50-disc spindle,cd-r discs,verbatim,94892,14.15,verbatim 94892 datalifeplus 52x cd-r media,mp3 accessories,verbatim,,32.59,"('brand', 'modelno', 'price')",0@1441
verbatim 94892 700 mb 52x datalifeplus silver inkjet printable recordable disc cd-r 50-disc spindle,cd-r discs,verbatim,94892,14.15,verbatim 94904 80-minute 700 mb 52x datalifeplus cd-rs 50-ct spindle,battery chargers,verbatim,,19.88,"('title', 'category', 'brand', 'modelno')",0@1441
verbatim 94892 700 mb 52x datalifeplus silver inkjet printable recordable disc cd-r 50-disc spindle,cd-r discs,verbatim,94892,14.15,verbatim 94904 80-minute 700 mb 52x datalifeplus cd-rs 50-ct spindle,battery chargers,verbatim,,32.59,"('title', 'category', 'modelno', 'price')",0@1441
verbatim 94892 700 mb 52x datalifeplus silver inkjet printable recordable disc cd-r 50-disc spindle,cd-r discs,verbatim,94892,14.15,verbatim 94904 80-minute 700 mb 52x datalifeplus cd-rs 50-ct spindle,mp3 accessories,verbatim,,32.59,"('title', 'brand', 'modelno', 'price')",0@1441
verbatim 94892 700 mb 52x datalifeplus silver inkjet printable recordable disc cd-r 50-disc spindle,cd-r discs,verbatim,94892,14.15,verbatim 94892 datalifeplus 52x cd-r media,battery chargers,verbatim,,32.59,"('category', 'brand', 'modelno', 'price')",0@1441
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp c6567b coated paper 1 roll 42-inches x 150 ft,stationery & office machinery,hp,c6020b,69.88,"('modelno',)",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp coated paper 36 inches x 150 feet roll,stationery & office machinery,hp,c6020b,69.88,"('title', 'modelno')",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp c6567b coated paper 1 roll 42-inches x 150 ft,roll paper,hp,c6020b,69.88,"('category', 'modelno')",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp c6567b coated paper 1 roll 42-inches x 150 ft,stationery & office machinery,hp,c6020b,69.88,"('brand', 'modelno')",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp c6567b coated paper 1 roll 42-inches x 150 ft,stationery & office machinery,hp,c6020b,29.99,"('modelno', 'price')",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,69.88,"('title', 'category', 'modelno')",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp coated paper 36 inches x 150 feet roll,stationery & office machinery,hp,c6020b,69.88,"('title', 'brand', 'modelno')",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp coated paper 36 inches x 150 feet roll,stationery & office machinery,hp,c6020b,29.99,"('title', 'modelno', 'price')",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp c6567b coated paper 1 roll 42-inches x 150 ft,roll paper,hp,c6020b,69.88,"('category', 'brand', 'modelno')",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp c6567b coated paper 1 roll 42-inches x 150 ft,roll paper,hp,c6020b,29.99,"('category', 'modelno', 'price')",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp c6567b coated paper 1 roll 42-inches x 150 ft,stationery & office machinery,hp,c6020b,29.99,"('brand', 'modelno', 'price')",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,69.88,"('title', 'category', 'brand', 'modelno')",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,"('title', 'category', 'modelno', 'price')",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp coated paper 36 inches x 150 feet roll,stationery & office machinery,hp,c6020b,29.99,"('title', 'brand', 'modelno', 'price')",0@908
hp coated paper 42 inches x 150 feet roll,roll paper,hp,c6567b,51.96,hp c6567b coated paper 1 roll 42-inches x 150 ft,roll paper,hp,c6020b,29.99,"('category', 'brand', 'modelno', 'price')",0@908
imation 8gb swivel flash drive,usb flash drives,imation,26654,17.58,imation 26654 swivel 8gb usb2 .0 flash drive,usb drives,imation,503052,25.84,"('modelno',)",0@2100
imation 8gb swivel flash drive,usb flash drives,imation,26654,17.58,maxell onyx 8gb usb 2.0 flash drive,usb drives,imation,503052,25.84,"('title', 'modelno')",0@2100
imation 8gb swivel flash drive,usb flash drives,imation,26654,17.58,imation 26654 swivel 8gb usb2 .0 flash drive,usb flash drives,imation,503052,25.84,"('category', 'modelno')",0@2100
imation 8gb swivel flash drive,usb flash drives,imation,26654,17.58,imation 26654 swivel 8gb usb2 .0 flash drive,usb drives,maxell,503052,25.84,"('brand', 'modelno')",0@2100
imation 8gb swivel flash drive,usb flash drives,imation,26654,17.58,imation 26654 swivel 8gb usb2 .0 flash drive,usb drives,imation,503052,17.88,"('modelno', 'price')",0@2100
imation 8gb swivel flash drive,usb flash drives,imation,26654,17.58,maxell onyx 8gb usb 2.0 flash drive,usb flash drives,imation,503052,25.84,"('title', 'category', 'modelno')",0@2100
imation 8gb swivel flash drive,usb flash drives,imation,26654,17.58,maxell onyx 8gb usb 2.0 flash drive,usb drives,maxell,503052,25.84,"('title', 'brand', 'modelno')",0@2100
imation 8gb swivel flash drive,usb flash drives,imation,26654,17.58,maxell onyx 8gb usb 2.0 flash drive,usb drives,imation,503052,17.88,"('title', 'modelno', 'price')",0@2100
imation 8gb swivel flash drive,usb flash drives,imation,26654,17.58,imation 26654 swivel 8gb usb2 .0 flash drive,usb flash drives,maxell,503052,25.84,"('category', 'brand', 'modelno')",0@2100
