ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,alteredAttributes,originalRightId
topics entertainment reference success deluxe 2006,,22.9,reference success deluxe 2006,,49.95,"('title', 'price')",1@548
topics entertainment i spy fantasy w / i spy bk & mini cd,,17.55,i spy fantasy v. 2 with i spy book & mini cd,,17.9,"('title',)",1@2097
topics entertainment i spy fantasy w / i spy bk & mini cd,,17.55,i spy fantasy v. 2 with i spy book & mini cd,,29.99,"('title', 'price')",1@2097
topics entertainment i spy fantasy w / i spy bk & mini cd,,17.55,i spy fantasy v. 2 with i spy book & mini cd,,17.9,"('title',)",1@2151
topics entertainment i spy fantasy w / i spy bk & mini cd,,17.55,i spy fantasy v. 2 with i spy book & mini cd,,29.99,"('title', 'price')",1@2151
encore software 10449 high school advantage 2007 win 98 me 2000 xp,,26.97,high school advantage 2007,,7.9,"('title',)",1@2045
encore software 10449 high school advantage 2007 win 98 me 2000 xp,,26.97,high school advantage 2007,encore software,7.9,"('title', 'manufacturer')",1@2045
the printshop 20,broderbund,29.99,the printshop 20,valusoft,19.99,"('title',)",0@357
the printshop 20,broderbund,29.99,the printshop 20,,19.99,"('title', 'manufacturer')",0@357
the printshop 20,broderbund,29.99,the printshop 20,valusoft,19.9,"('title', 'price')",0@357
the printshop 20,broderbund,29.99,the printshop 20,broderbund,69.99,"('title',)",0@23
the printshop 20,broderbund,29.99,the printshop 20,broderbund,19.9,"('title', 'price')",0@23
the printshop 20,broderbund,29.99,the printshop 20,encore software,199.99,"('title',)",0@1066
the printshop 20,broderbund,29.99,the printshop 20,encore software,19.9,"('title', 'price')",0@1066
the printshop 20,broderbund,29.99,the printshop 20,riverdeep,,"('title',)",0@1084
the printshop 20,broderbund,29.99,the printshop 20,,,"('title', 'manufacturer')",0@1084
the printshop 20,broderbund,29.99,the printshop 20,riverdeep,19.9,"('title', 'price')",0@1084
the printshop 20,,19.9,the printshop 20,,34.9,"('title',)",1@1437
the printshop 20,,19.9,the printshop 20,broderbund,34.9,"('title', 'manufacturer')",1@1437
the printshop 20,,19.9,the printshop 20,,29.99,"('title', 'price')",1@1437
h & r block taxcut premium federal and state software for windows usb tax & finance software,,29.95,h & r block taxcut 2006 premium federal + state with usb 256m flashdrive,,39.99,"('title', 'price')",1@2529
bias peak le 5,bias,129.0,bias peak le 5 software music production software,bias,599.0,"('title',)",0@939
bias peak le 5,bias,129.0,bias peak le 5 software music production software,,599.0,"('title', 'manufacturer')",0@939
bias peak le 5,bias,129.0,bias peak le 5 software music production software,bias,99.0,"('title', 'price')",0@939
bias peak le 5,bias,129.0,bias peak le 5 software music production software,digidesign,495.0,"('title',)",0@804
bias peak le 5,bias,129.0,bias peak le 5 software music production software,,495.0,"('title', 'manufacturer')",0@804
bias peak le 5,bias,129.0,bias peak le 5 software music production software,digidesign,99.0,"('title', 'price')",0@804
call of duty 2 dvd-rom ( mac ),aspyr media,49.99,aspyr call of duty 2 mac,aspyr media,39.99,"('title',)",0@713
call of duty 2 dvd-rom ( mac ),aspyr media,49.99,aspyr call of duty 2 mac,,39.99,"('title', 'manufacturer')",0@713
call of duty 2 dvd-rom ( mac ),aspyr media,49.99,aspyr call of duty 2 mac,aspyr media,47.99,"('title', 'price')",0@713
adventure workshop preschool-1st grade 8th edition,encore,19.99,adventure workshop preschool-1st grade 8th edition win,encore,19.99,"('title',)",0@359
adventure workshop preschool-1st grade 8th edition,encore,19.99,adventure workshop preschool-1st grade 8th edition win,,19.99,"('title', 'manufacturer')",0@359
adventure workshop preschool-1st grade 8th edition,encore,19.99,adventure workshop preschool-1st grade 8th edition win,encore,18.36,"('title', 'price')",0@359
adventure workshop preschool-1st grade 8th edition win,,18.36,adventure workshop preschool-1st grade 8th edition,,25.99,"('title',)",1@1519
adventure workshop preschool-1st grade 8th edition win,,18.36,adventure workshop preschool-1st grade 8th edition,encore,25.99,"('title', 'manufacturer')",1@1519
adventure workshop preschool-1st grade 8th edition win,,18.36,adventure workshop preschool-1st grade 8th edition,,19.99,"('title', 'price')",1@1519
adventure workshop preschool-1st grade 8th edition win,,18.36,adventure workshop preschool-1st grade 8th edition,,18.97,"('title',)",1@2096
adventure workshop preschool-1st grade 8th edition win,,18.36,adventure workshop preschool-1st grade 8th edition,encore,18.97,"('title', 'manufacturer')",1@2096
adventure workshop preschool-1st grade 8th edition win,,18.36,adventure workshop preschool-1st grade 8th edition,,19.99,"('title', 'price')",1@2096
sony media manager for psp ( 98598 ),sony-computer-entertainment,24.99,sony psp media manager,,155.99,"('title',)",1@563
sony media manager for psp ( 98598 ),sony-computer-entertainment,24.99,iview mediapro 2.6 media management,sony-computer-entertainment,155.99,"('manufacturer',)",1@563
sony media manager for psp ( 98598 ),sony-computer-entertainment,24.99,iview mediapro 2.6 media management,,24.99,"('price',)",1@563
sony media manager for psp ( 98598 ),sony-computer-entertainment,24.99,sony psp media manager,sony-computer-entertainment,155.99,"('title', 'manufacturer')",1@563
sony media manager for psp ( 98598 ),sony-computer-entertainment,24.99,sony psp media manager,,24.99,"('title', 'price')",1@563
sony media manager for psp ( 98598 ),sony-computer-entertainment,24.99,iview mediapro 2.6 media management,sony-computer-entertainment,24.99,"('manufacturer', 'price')",1@563
sony media software acid pro 5 music production software,,199.95,sony acid pro 5,sony-pictures-digital-entertainment,299.95,"('title',)",1@1086
sony media software acid pro 5 music production software,,199.95,sony media software acid pro 6 software music production software,sony,299.95,"('manufacturer',)",1@1086
sony media software acid pro 5 music production software,,199.95,sony acid pro 5,sony,299.95,"('title', 'manufacturer')",1@1086
webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97,spy sweeper w/antivirus family edition,,38.91,"('title',)",1@1870
webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97,spy sweeper w/antivirus family edition,webroot software,38.91,"('title', 'manufacturer')",1@1870
webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97,spy sweeper w/antivirus family edition,,49.95,"('title', 'price')",1@1870
webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97,spy sweeper w/antivirus family edition,,99.99,"('title',)",1@3207
webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97,spy sweeper w/antivirus family edition,webroot software,99.99,"('title', 'manufacturer')",1@3207
webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97,spy sweeper w/antivirus family edition,,49.95,"('title', 'price')",1@3207
webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97,spy sweeper w/antivirus family edition,,29.99,"('title',)",1@1103
webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97,spy sweeper w/antivirus family edition,webroot software,29.99,"('title', 'manufacturer')",1@1103
webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97,spy sweeper w/antivirus family edition,,49.95,"('title', 'price')",1@1103
webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97,spy sweeper w/antivirus family edition,,34.9,"('title',)",1@2002
webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97,spy sweeper w/antivirus family edition,webroot software,34.9,"('title', 'manufacturer')",1@2002
webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97,spy sweeper w/antivirus family edition,,49.95,"('title', 'price')",1@2002
pinnacle mobile media organizer software for windows ipod software,,39.95,pinnacle mobile media organizer,,24.99,"('title',)",1@2819
pinnacle mobile media organizer software for windows ipod software,,39.95,pinnacle mobile media organizer,pinnacle,24.99,"('title', 'manufacturer')",1@2819
pinnacle mobile media organizer software for windows ipod software,,39.95,pinnacle mobile media organizer,,49.99,"('title', 'price')",1@2819
simply put software data eliminator,simply-put-software,,simply put software llc de905-s data elminator ( win 95 98 me nt 2000 xp ),simply-put-software,,"('title',)",0@724
simply put software data eliminator,simply-put-software,,simply put software llc de905-s data elminator ( win 95 98 me nt 2000 xp ),simply-put-software,,"('title', 'manufacturer')",0@724
simply put software data eliminator,simply-put-software,,simply put software llc de905-s data elminator ( win 95 98 me nt 2000 xp ),simply-put-software,34.97,"('title', 'price')",0@724
knowledge adventure inc. jumpstart world 2nd grade mini box,,16.93,jumpstart world 2nd grade,,9.9,"('title',)",1@2105
knowledge adventure inc. jumpstart world 2nd grade mini box,,16.93,jumpstart world 2nd grade,knowledge adventure,9.9,"('title', 'manufacturer')",1@2105
knowledge adventure inc. jumpstart world 2nd grade mini box,,16.93,jumpstart world 2nd grade,,19.99,"('title', 'price')",1@2105
software cinema dvd-rom : dvdrom : photoshop cs2 advanced techniques ( training ) photoshop software,,159.95,adobe photoshop cs2 advanced techniques by julieanne kost,,79.99,"('title',)",1@145
software cinema dvd-rom : dvdrom : photoshop cs2 advanced techniques ( training ) photoshop software,,159.95,adobe photoshop cs2 advanced techniques by julieanne kost,software cinema,79.99,"('title', 'manufacturer')",1@145
software cinema dvd-rom : dvdrom : photoshop cs2 advanced techniques ( training ) photoshop software,,159.95,adobe photoshop cs2 advanced techniques by julieanne kost,,,"('title', 'price')",1@145
software cinema dvd-rom : dvdrom : photoshop cs2 advanced techniques ( training ) photoshop software,,159.95,adobe photoshop cs2 advanced techniques by julieanne kost,,329.99,"('title',)",1@902
software cinema dvd-rom : dvdrom : photoshop cs2 advanced techniques ( training ) photoshop software,,159.95,adobe photoshop cs2 advanced techniques by julieanne kost,software cinema,329.99,"('title', 'manufacturer')",1@902
software cinema dvd-rom : dvdrom : photoshop cs2 advanced techniques ( training ) photoshop software,,159.95,adobe photoshop cs2 advanced techniques by julieanne kost,,,"('title', 'price')",1@902
encore software 10023 hoyle mahjongg ( win 98 me 2000 xp ),,7.47,hoyle mahjongg ( jewel case ),,9.59,"('title',)",1@3108
encore software 10023 hoyle mahjongg ( win 98 me 2000 xp ),,7.47,hoyle mahjongg ( jewel case ),encore,9.59,"('title', 'manufacturer')",1@3108
encore software 10023 hoyle mahjongg ( win 98 me 2000 xp ),,7.47,hoyle mahjongg ( jewel case ),,9.99,"('title', 'price')",1@3108
encore software 12360 elementary advantage 2008 win 2000 xp vista,,34.97,elementary advantage 2008,,12.95,"('title',)",1@2987
encore software 12360 elementary advantage 2008 win 2000 xp vista,,34.97,elementary advantage 2008,,39.99,"('title', 'price')",1@2987
encore software 12360 elementary advantage 2008 win 2000 xp vista,,34.97,elementary advantage 2008,,28.99,"('title',)",1@3132
encore software 12360 elementary advantage 2008 win 2000 xp vista,,34.97,elementary advantage 2008,encore,28.99,"('title', 'manufacturer')",1@3132
encore software 12360 elementary advantage 2008 win 2000 xp vista,,34.97,elementary advantage 2008,,39.99,"('title', 'price')",1@3132
findex.com inc quickverse mac bible study 2007 white box,,37.18,quickverse mac bible study 2007 white box,,24.99,"('title',)",1@3216
findex.com inc quickverse mac bible study 2007 white box,,37.18,quickverse mac bible study 2007 white box,findex,24.99,"('title', 'manufacturer')",1@3216
findex.com inc quickverse mac bible study 2007 white box,,37.18,quickverse mac bible study 2007 white box,,59.95,"('title', 'price')",1@3216
sos aggregation company panda antivirus + firewall 2008 3-user,,31.53,panda software antivirus & firewall 2008 windows,,39.99,"('title',)",1@577
sos aggregation company panda antivirus + firewall 2008 3-user,,31.53,panda software antivirus & firewall 2008 windows,panda software,39.99,"('title', 'manufacturer')",1@577
sos aggregation company panda antivirus + firewall 2008 3-user,,31.53,panda software antivirus & firewall 2008 windows,,,"('title', 'price')",1@577
sos aggregation company panda antivirus + firewall 2008 3-user,,31.53,panda software antivirus & firewall 2008 windows,,26.0,"('title',)",1@1464
sos aggregation company panda antivirus + firewall 2008 3-user,,31.53,panda software antivirus & firewall 2008 windows,panda software,26.0,"('title', 'manufacturer')",1@1464
sos aggregation company panda antivirus + firewall 2008 3-user,,31.53,panda software antivirus & firewall 2008 windows,,,"('title', 'price')",1@1464
coreldraw graphics suite x3 upgrade windows,,184.5,coreldraw graphics suite x3 upgrade,,22.59,"('title',)",1@752
coreldraw graphics suite x3 upgrade windows,,184.5,coreldraw graphics suite x3 upgrade,corel,22.59,"('title', 'manufacturer')",1@752
